Company,Date,Filing,Word_count,cybersecurity,cyber security,cyber-security,information security,data security,data leak,data breach,Path,8-K,10-K
BK,2000-12-13,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001071787-04-000390/filing-details.txt,0,
JPM,2000-12-15,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/JPM/8-K/0000950123-00-011511/full-submission.txt,0,
CAT,2000-12-15,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/CAT/8-K/0001125282-00-000955/full-submission.txt,0,
T,2000-12-15,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0000950123-00-011503/full-submission.txt,0,
BK,2000-12-15,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001128250-01-500003/filing-details.txt,0,
BK,2000-12-15,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0000936988-00-500006/full-submission.txt,0,
T,2000-12-18,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0000841535-00-500003/full-submission.txt,0,
T,2000-12-18,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0000841535-00-500004/full-submission.txt,0,
T,2000-12-18,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0000842907-00-500002/full-submission.txt,0,
T,2000-12-19,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0000005907-00-000042/full-submission.txt,0,
BK,2000-12-20,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0000905148-07-000778/filing-details.txt,0,
GS,2000-12-20,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0000914121-02-000944/filing-details.txt,0,
BK,2000-12-20,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001051170-00-000093/full-submission.txt,0,
MS,2000-12-20,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/8-K/0000950130-00-006703/full-submission.txt,0,
GS,2000-12-20,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0000891836-00-000749/full-submission.txt,0,
BK,2000-12-20,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001128250-04-000013/filing-details.txt,0,
BK,2000-12-20,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001051170-00-000095/full-submission.txt,0,
BK,2000-12-20,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001051170-00-000094/full-submission.txt,0,
BK,2000-12-20,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001051170-00-000092/full-submission.txt,0,
BK,2000-12-21,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001051170-02-000548/filing-details.txt,0,
BK,2000-12-21,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001021408-00-004064/full-submission.txt,0,
T,2000-12-21,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0000905148-00-002486/full-submission.txt,0,
T,2000-12-21,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0001017062-00-002525/full-submission.txt,0,
T,2000-12-22,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0001016843-00-000891/full-submission.txt,0,
GS,2000-12-22,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0001013255-00-000428/full-submission.txt,0,
BK,2000-12-22,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001051170-03-000345/filing-details.txt,0,
T,2000-12-22,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0000005907-00-000043/full-submission.txt,0,
BK,2000-12-22,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001051170-00-000097/full-submission.txt,0,
BK,2000-12-22,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001051170-00-000098/full-submission.txt,0,
BK,2000-12-22,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001051170-00-000099/full-submission.txt,0,
BK,2000-12-22,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001051170-00-000096/full-submission.txt,0,
T,2000-12-25,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0000898822-00-001014/full-submission.txt,0,
BK,2000-12-25,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001019965-00-000285/full-submission.txt,0,
DOW,2000-12-25,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/DOW/8-K/0001068238-03-000324/filing-details.txt,0,
BK,2000-12-25,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001019965-00-000286/full-submission.txt,0,
BK,2000-12-25,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0000912057-00-054612/full-submission.txt,0,
DOW,2000-12-25,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/DOW/8-K/0000029924-00-000021/full-submission.txt,0,
BK,2000-12-25,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001019965-00-000284/full-submission.txt,0,
BK,2000-12-25,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001056404-02-000065/filing-details.txt,0,
BK,2000-12-25,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001051170-03-000385/filing-details.txt,0,
DOW,2000-12-25,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/DOW/8-K/0000029915-00-500011/full-submission.txt,0,
JPM,2000-12-27,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/JPM/8-K/0000950123-00-011818/full-submission.txt,0,
ADM,2000-12-28,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/ADM/8-K/0001125282-00-001098/full-submission.txt,0,
BK,2000-12-28,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001051170-00-000100/full-submission.txt,0,
T,2000-12-28,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0001021408-02-006592/filing-details.txt,0,
T,2000-12-28,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0001086715-00-000037/full-submission.txt,0,
BK,2000-12-29,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001128250-04-000009/filing-details.txt,0,
T,2000-12-29,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0001032210-00-002409/full-submission.txt,0,
BK,2000-12-29,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0000914121-00-001039/full-submission.txt,0,
BK,2001-01-22,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001071787-01-000011/full-submission.txt,0,
BK,2001-01-22,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001071787-01-000021/full-submission.txt,0,
BK,2001-01-22,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001071787-01-000008/full-submission.txt,0,
BK,2001-01-22,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001071787-01-000017/full-submission.txt,0,
BK,2001-01-22,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001051170-03-000616/filing-details.txt,0,
MS,2001-01-22,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/8-K/0000950134-01-000005/full-submission.txt,0,
BK,2001-01-22,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001056404-04-000300/filing-details.txt,0,
BK,2001-01-22,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001056404-01-000050/full-submission.txt,0,
BK,2001-01-22,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001071787-04-000369/filing-details.txt,0,
BK,2001-01-22,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001071787-04-000356/filing-details.txt,0,
BK,2001-01-22,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001056404-01-000041/full-submission.txt,0,
BK,2001-01-22,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001051170-01-000003/full-submission.txt,0,
BK,2001-01-22,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001110667-01-500007/full-submission.txt,0,
BK,2001-01-22,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001071787-04-000334/filing-details.txt,0,
BK,2001-01-22,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0000929624-01-000019/full-submission.txt,0,
BK,2001-01-22,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001051170-03-000504/filing-details.txt,0,
BK,2001-01-22,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0000936988-04-000004/filing-details.txt,0,
BK,2001-01-22,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001056404-01-000008/full-submission.txt,0,
JPM,2001-01-22,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/JPM/8-K/0000950123-01-000064/full-submission.txt,0,
BK,2001-01-22,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001071787-01-000014/full-submission.txt,0,
BK,2001-01-22,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0000929624-01-000017/full-submission.txt,0,
BK,2001-01-22,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001056404-01-000007/full-submission.txt,0,
BK,2001-01-22,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001020242-01-000008/full-submission.txt,0,
BK,2001-01-22,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001051170-02-000552/filing-details.txt,0,
BK,2001-01-22,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0000936988-05-000004/filing-details.txt,0,
BK,2001-01-22,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001056404-01-000003/full-submission.txt,0,
T,2001-01-23,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0000719220-01-000002/full-submission.txt,0,
AXP,2001-01-23,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/AXP/8-K/0000004962-05-000195/filing-details.txt,0,
T,2001-01-23,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0000950144-01-001342/full-submission.txt,0,
BAC,2001-01-23,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BAC/8-K/0000950168-01-000085/full-submission.txt,0,
WFC,2001-01-23,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/WFC/8-K/0000912057-01-001601/full-submission.txt,0,
BK,2001-01-23,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0000936988-01-500002/full-submission.txt,0,
T,2001-01-23,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0000950123-01-000382/full-submission.txt,0,
BK,2001-01-23,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001020242-01-000024/full-submission.txt,0,
T,2001-01-23,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0000092230-01-000009/full-submission.txt,0,
STT,2001-01-23,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/STT/8-K/0000093751-01-000015/full-submission.txt,0,
AXP,2001-01-23,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/AXP/8-K/0000004962-01-500004/full-submission.txt,0,
BK,2001-01-23,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001071787-01-000037/full-submission.txt,0,
CAT,2001-01-23,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/CAT/8-K/0000018230-01-500007/full-submission.txt,0,
BK,2001-01-23,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0000882377-03-000145/filing-details.txt,0,
BK,2001-01-23,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001071787-01-000028/full-submission.txt,0,
BK,2001-01-23,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001071787-01-000047/full-submission.txt,0,
BK,2001-01-23,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0000914121-02-001059/filing-details.txt,0,
BAC,2001-01-24,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BAC/8-K/0000895527-01-000002/full-submission.txt,0,
BK,2001-01-25,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001019965-01-000046/full-submission.txt,0,
BK,2001-01-25,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0000936988-05-000026/filing-details.txt,0,
BK,2001-01-25,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001133884-02-000991/filing-details.txt,0,
BK,2001-01-25,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001019965-01-000045/full-submission.txt,0,
MS,2001-01-25,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/8-K/0000905148-01-000091/full-submission.txt,0,
BK,2001-01-25,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001019965-01-000044/full-submission.txt,0,
BAC,2001-01-25,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BAC/8-K/0000070858-01-000002/full-submission.txt,0,
T,2001-01-25,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0000092230-01-000011/full-submission.txt,0,
JPM,2001-01-25,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/JPM/8-K/0000950123-01-000568/full-submission.txt,0,
BK,2001-01-25,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001020242-01-000031/full-submission.txt,0,
JPM,2001-01-25,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/JPM/10-K/0001007581-01-000003/full-submission.txt,,0
T,2001-01-25,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0000092230-01-000013/full-submission.txt,0,
T,2001-01-25,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0000950123-02-010979/filing-details.txt,0,
MS,2001-01-25,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/8-K/0000905148-03-003536/filing-details.txt,0,
CAT,2001-01-29,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/CAT/8-K/0000018230-01-500011/full-submission.txt,0,
CAT,2001-01-29,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/CAT/8-K/0000018230-01-500009/full-submission.txt,0,
DOW,2001-01-29,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/DOW/8-K/0000029924-01-000004/full-submission.txt,0,
BK,2001-01-30,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001019965-01-500221/filing-details.txt,0,
BK,2001-01-30,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001020242-01-000063/full-submission.txt,0,
BK,2001-01-30,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0000929624-01-000117/full-submission.txt,0,
BK,2001-01-30,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0000929624-01-000118/full-submission.txt,0,
BK,2001-01-30,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0000905148-05-003939/filing-details.txt,0,
BK,2001-01-30,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001071787-01-000228/full-submission.txt,0,
BK,2001-01-30,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001056404-03-000009/filing-details.txt,0,
GS,2001-01-31,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0001013255-01-000039/full-submission.txt,0,
GS,2001-01-31,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0001051170-03-000400/filing-details.txt,0,
MS,2001-02-05,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/8-K/0000905148-01-000248/full-submission.txt,0,
BK,2001-02-05,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0000905148-01-000228/full-submission.txt,0,
GD,2001-02-05,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GD/8-K/0000950133-01-000275/full-submission.txt,0,
JPM,2001-02-05,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/JPM/8-K/0000019617-01-000004/full-submission.txt,0,
VZ,2001-02-05,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/VZ/8-K/0000950134-01-000656/full-submission.txt,0,
ADM,2001-02-05,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/ADM/8-K/0000950124-01-000434/full-submission.txt,0,
BK,2001-02-06,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001020242-01-000095/full-submission.txt,0,
DOW,2001-02-06,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/DOW/8-K/0000912057-01-004015/full-submission.txt,0,
DOW,2001-02-07,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/DOW/8-K/0000029915-01-500005/full-submission.txt,0,
STT,2001-02-07,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/STT/8-K/0000093751-01-000031/full-submission.txt,0,
DOW,2001-02-07,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/DOW/8-K/0000029915-01-500003/full-submission.txt,0,
VZ,2001-02-08,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/VZ/8-K/0000950134-01-000809/full-submission.txt,0,
BK,2001-02-08,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001056404-01-000157/full-submission.txt,0,
T,2001-02-09,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0000891554-01-500542/full-submission.txt,0,
AXP,2001-02-09,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/AXP/8-K/0000004962-01-500006/full-submission.txt,0,
BK,2001-02-23,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0000936988-01-500003/full-submission.txt,0,
GS,2001-02-23,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0001020242-02-000387/filing-details.txt,0,
STT,2001-02-23,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/STT/8-K/0000093751-01-000038/full-submission.txt,0,
GS,2001-02-23,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0000950144-01-002815/full-submission.txt,0,
BK,2001-02-23,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001056404-05-002871/filing-details.txt,0,
T,2001-02-24,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0000950133-01-500017/full-submission.txt,0,
T,2001-02-24,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0000005907-01-000007/full-submission.txt,0,
DOW,2001-02-24,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/DOW/8-K/0000029915-01-500017/full-submission.txt,0,
T,2001-02-24,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0001056404-03-002247/filing-details.txt,0,
GS,2001-02-24,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0001013255-01-000062/full-submission.txt,0,
T,2001-02-24,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0001016843-01-000073/full-submission.txt,0,
T,2001-02-28,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0000950123-01-500023/full-submission.txt,0,
T,2001-03-07,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0000005907-01-000008/full-submission.txt,0,
WFC,2001-03-07,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/WFC/8-K/0001045969-01-000273/full-submission.txt,0,
DOW,2001-03-08,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/DOW/8-K/0000029924-01-000006/full-submission.txt,0,
DOW,2001-03-08,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/DOW/10-K/0000029924-01-000007/full-submission.txt,,0
T,2001-03-12,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/10-K/0000950152-01-500250/full-submission.txt,,0
BK,2001-03-12,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001056404-01-500020/full-submission.txt,0,
T,2001-03-12,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/10-K/0000841535-04-000002/filing-details.txt,,0
BK,2001-03-12,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001020242-02-000259/filing-details.txt,0,
T,2001-03-13,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/10-K/0000732717-01-000019/full-submission.txt,,0
T,2001-03-13,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0000950123-01-500187/full-submission.txt,0,
CAT,2001-03-14,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/CAT/8-K/0001125282-01-000914/full-submission.txt,0,
BK,2001-03-15,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0000936988-01-500005/full-submission.txt,0,
BK,2001-03-15,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0000929624-01-000401/full-submission.txt,0,
BK,2001-03-15,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001071787-04-000395/filing-details.txt,0,
BK,2001-03-15,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0000929624-01-000402/full-submission.txt,0,
BK,2001-03-15,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001056404-01-500595/filing-details.txt,0,
BK,2001-03-15,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0000905148-01-000559/full-submission.txt,0,
BK,2001-03-15,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0000905148-06-005191/filing-details.txt,0,
BK,2001-03-15,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0000929624-01-000394/full-submission.txt,0,
BK,2001-03-15,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001056404-04-002875/filing-details.txt,0,
T,2001-03-15,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/10-K/0001125282-01-000920/full-submission.txt,,0
CAT,2001-03-16,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/CAT/10-K/0000018230-01-500017/full-submission.txt,,0
WFC,2001-03-19,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/WFC/10-K/0000912057-01-504042/full-submission.txt,,0
BK,2001-03-19,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/10-K/0001019965-01-000070/full-submission.txt,,0
BK,2001-03-19,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/10-K/0001269472-04-000004/filing-details.txt,,0
T,2001-03-19,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/10-K/0000916641-01-000337/full-submission.txt,,0
BAC,2001-03-20,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BAC/10-K/0000950168-01-000538/full-submission.txt,,0
GS,2001-03-20,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/10-K/0001013255-01-000093/full-submission.txt,,0
GS,2001-03-20,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/10-K/0001051170-03-000208/filing-details.txt,,0
CVS,2001-03-20,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/CVS/10-K/0000912057-01-007764/full-submission.txt,,0
CVS,2001-03-21,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/CVS/8-K/0000912057-01-007797/full-submission.txt,0,
ADM,2001-03-21,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/ADM/10-K/0001125282-01-001010/full-submission.txt,,0
CAT,2001-03-21,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/CAT/10-K/0001125282-01-001004/full-submission.txt,,0
GS,2001-03-22,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0000950123-01-002460/full-submission.txt,0,
MS,2001-03-22,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/8-K/0000950130-01-001389/full-submission.txt,0,
MS,2001-03-22,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/8-K/0000905148-05-004245/filing-details.txt,0,
GS,2001-03-26,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0000950136-04-000948/filing-details.txt,0,
GS,2001-03-26,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0001013255-01-000129/full-submission.txt,0,
T,2001-03-26,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0001107049-01-500235/full-submission.txt,0,
T,2001-03-27,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/10-K/0001113169-01-000003/full-submission.txt,,0
BK,2001-03-27,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/10-K/0001020242-01-000122/full-submission.txt,,0
T,2001-03-27,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/10-K/0000806853-01-500002/full-submission.txt,,0
BK,2001-03-27,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/10-K/0000905148-08-002017/filing-details.txt,,0
LIN,2001-03-27,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/LIN/8-K/0000950135-01-000918/full-submission.txt,0,
T,2001-03-27,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/10-K/0000905148-06-003014/filing-details.txt,,0
T,2001-03-27,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/10-K/0000719220-01-000008/full-submission.txt,,0
BK,2001-03-28,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/10-K/0001051170-01-000025/full-submission.txt,,0
BK,2001-03-28,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/10-K/0000882377-04-000262/filing-details.txt,,0
BK,2001-03-28,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/10-K/0001020242-01-000126/full-submission.txt,,0
BK,2001-03-28,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/10-K/0001282695-07-000119/filing-details.txt,,0
BK,2001-03-29,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/10-K/0001056404-01-000260/full-submission.txt,,0
BK,2001-03-29,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/10-K/0001019965-01-000080/full-submission.txt,,0
BK,2001-03-29,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/10-K/0001282695-05-000426/filing-details.txt,,0
T,2001-03-29,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/10-K/0001019965-01-000078/full-submission.txt,,0
T,2001-03-29,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/10-K/0000025793-01-000001/full-submission.txt,,0
BK,2001-03-29,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/10-K/0001056404-01-000258/full-submission.txt,,0
BK,2001-03-29,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/10-K/0001019965-01-000079/full-submission.txt,,0
BK,2001-03-29,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/10-K/0001282695-05-000413/filing-details.txt,,0
BK,2001-03-29,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/10-K/0001020242-04-000261/filing-details.txt,,0
